MSA,Health Spending,stat,N,year
"Lawrence, KS",3121,0.75,2797,2015
"Lawrence, KS",839,0.5,2797,2015
"Lawrence, KS",9968,0.9,2797,2015
"Lawrence, KS",4801,mean,2797,2015
"Lawrence, KS",208,0.25,2764,2016
"Lawrence, KS",2789,0.75,2764,2016
"Lawrence, KS",808,0.5,2764,2016
"Lawrence, KS",8870,0.9,2764,2016
"Lawrence, KS",4471,mean,2764,2016
"Lawton, OK",133,0.25,298,2003
"Lawton, OK",841,0.5,298,2003
"Lawton, OK",3570,mean,298,2003
"Lawton, OK",8343,0.9,298,2003
"Lawton, OK",2813,0.75,298,2003
"Lawton, OK",8264,0.9,310,2004
"Lawton, OK",3764,mean,310,2004
"Lawton, OK",150,0.25,310,2004
"Lawton, OK",785,0.5,310,2004
"Lawton, OK",3177,0.75,310,2004
"Lawton, OK",1074,0.5,325,2005
"Lawton, OK",3779,0.75,325,2005
"Lawton, OK",3759,mean,325,2005
"Lawton, OK",9600,0.9,325,2005
"Lawton, OK",264,0.25,325,2005
"Lawton, OK",1351,0.5,285,2006
"Lawton, OK",11958,0.9,285,2006
"Lawton, OK",4871,mean,285,2006
"Lawton, OK",6109,0.75,285,2006
"Lawton, OK",135,0.25,285,2006
"Lawton, OK",3372,0.75,779,2007
"Lawton, OK",221,0.25,779,2007
"Lawton, OK",3657,mean,779,2007
"Lawton, OK",9404,0.9,779,2007
"Lawton, OK",912,0.5,779,2007
"Lawton, OK",765,0.5,325,2008
"Lawton, OK",2703,0.75,325,2008
"Lawton, OK",117,0.25,325,2008
"Lawton, OK",3656,mean,325,2008
"Lawton, OK",8955,0.9,325,2008
"Lawton, OK",3664,0.75,339,2009
"Lawton, OK",5261,mean,339,2009
"Lawton, OK",190,0.25,339,2009
"Lawton, OK",1041,0.5,339,2009
"Lawton, OK",10059,0.9,339,2009
"Lawton, OK",171,0.25,338,2010
"Lawton, OK",942,0.5,338,2010
"Lawton, OK",6379,mean,338,2010
"Lawton, OK",10596,0.9,338,2010
"Lawton, OK",3538,0.75,338,2010
"Lawton, OK",4531,mean,377,2011
"Lawton, OK",10337,0.9,377,2011
"Lawton, OK",3745,0.75,377,2011
"Lawton, OK",1102,0.5,377,2011
"Lawton, OK",214,0.25,377,2011
"Lawton, OK",970,0.5,353,2012
"Lawton, OK",186,0.25,353,2012
"Lawton, OK",3003,0.75,353,2012
"Lawton, OK",8805,0.9,353,2012
"Lawton, OK",4075,mean,353,2012
"Lawton, OK",116,0.25,779,2013
"Lawton, OK",9750,0.9,779,2013
"Lawton, OK",799,0.5,779,2013
"Lawton, OK",3362,0.75,779,2013
"Lawton, OK",4111,mean,779,2013
"Lawton, OK",10078,0.9,2209,2014
"Lawton, OK",4483,mean,2209,2014
"Lawton, OK",3236,0.75,2209,2014
"Lawton, OK",143,0.25,2209,2014
"Lawton, OK",879,0.5,2209,2014
"Lawton, OK",278,0.25,7282,2015
"Lawton, OK",4947,mean,7282,2015
"Lawton, OK",1147,0.5,7282,2015
"Lawton, OK",11062,0.9,7282,2015
"Lawton, OK",3700,0.75,7282,2015
"Lawton, OK",256,0.25,6986,2016
"Lawton, OK",1056,0.5,6986,2016
"Lawton, OK",11482,0.9,6986,2016
"Lawton, OK",5195,mean,6986,2016
"Lawton, OK",3681,0.75,6986,2016
"Lebanon, PA",3041,mean,146,2005
"Lebanon, PA",2922,0.75,146,2005
"Lebanon, PA",283,0.25,146,2005
"Lebanon, PA",1277,0.5,146,2005
"Lebanon, PA",6325,0.9,146,2005
"Lebanon, PA",6811,0.9,158,2006
"Lebanon, PA",1256,0.5,158,2006
"Lebanon, PA",2704,0.75,158,2006
"Lebanon, PA",339,0.25,158,2006
"Lebanon, PA",3515,mean,158,2006
"Lebanon, PA",1084,0.5,227,2007
"Lebanon, PA",6963,0.9,227,2007
"Lebanon, PA",240,0.25,227,2007
"Lebanon, PA",2881,mean,227,2007
"Lebanon, PA",3004,0.75,227,2007
"Lebanon, PA",210,0.25,255,2008
"Lebanon, PA",961,0.5,255,2008
"Lebanon, PA",7310,0.9,255,2008
"Lebanon, PA",3352,mean,255,2008
"Lebanon, PA",2801,0.75,255,2008
"Lebanon, PA",3263,0.75,241,2009
"Lebanon, PA",8156,0.9,241,2009
"Lebanon, PA",3548,mean,241,2009
"Lebanon, PA",1006,0.5,241,2009
"Lebanon, PA",284,0.25,241,2009
"Lebanon, PA",3626,0.75,277,2010
"Lebanon, PA",9195,0.9,277,2010
"Lebanon, PA",252,0.25,277,2010
"Lebanon, PA",4462,mean,277,2010
"Lebanon, PA",987,0.5,277,2010
"Lebanon, PA",306,0.25,294,2011
"Lebanon, PA",4142,mean,294,2011
"Lebanon, PA",7733,0.9,294,2011
"Lebanon, PA",1044,0.5,294,2011
"Lebanon, PA",3061,0.75,294,2011
"Lebanon, PA",861,0.5,296,2012
"Lebanon, PA",214,0.25,296,2012
"Lebanon, PA",9707,0.9,296,2012
"Lebanon, PA",4110,mean,296,2012
"Lebanon, PA",3635,0.75,296,2012
"Lebanon, PA",213,0.25,350,2013
"Lebanon, PA",4419,mean,350,2013
"Lebanon, PA",3250,0.75,350,2013
"Lebanon, PA",10074,0.9,350,2013
"Lebanon, PA",927,0.5,350,2013
"Lebanon, PA",3380,0.75,3276,2014
"Lebanon, PA",4828,mean,3276,2014
"Lebanon, PA",9490,0.9,3276,2014
"Lebanon, PA",965,0.5,3276,2014
"Lebanon, PA",233,0.25,3276,2014
"Lebanon, PA",927,0.5,3589,2015
"Lebanon, PA",3401,0.75,3589,2015
"Lebanon, PA",10492,0.9,3589,2015
"Lebanon, PA",212,0.25,3589,2015
"Lebanon, PA",5188,mean,3589,2015
"Lebanon, PA",1002,0.5,2849,2016
"Lebanon, PA",240,0.25,2849,2016
"Lebanon, PA",5516,mean,2849,2016
"Lebanon, PA",3485,0.75,2849,2016
"Lebanon, PA",11552,0.9,2849,2016
"Lewiston, ID-WA",2972,0.75,44,2005
"Lewiston, ID-WA",6363,0.9,44,2005
"Lewiston, ID-WA",178,0.25,44,2005
"Lewiston, ID-WA",998,0.5,44,2005
"Lewiston, ID-WA",2035,mean,44,2005
"Lewiston, ID-WA",74,0.25,59,2006
"Lewiston, ID-WA",508,0.5,59,2006
"Lewiston, ID-WA",4499,0.75,59,2006
"Lewiston, ID-WA",16700,0.9,59,2006
"Lewiston, ID-WA",6960,mean,59,2006
"Lewiston, ID-WA",7793,0.9,58,2007
"Lewiston, ID-WA",2673,0.75,58,2007
"Lewiston, ID-WA",148,0.25,58,2007
"Lewiston, ID-WA",703,0.5,58,2007
"Lewiston, ID-WA",3681,mean,58,2007
"Lewiston, ID-WA",2874,0.75,82,2008
"Lewiston, ID-WA",204,0.25,82,2008
"Lewiston, ID-WA",728,0.5,82,2008
"Lewiston, ID-WA",3487,mean,82,2008
"Lewiston, ID-WA",9821,0.9,82,2008
"Lewiston, ID-WA",2323,mean,83,2009
"Lewiston, ID-WA",437,0.25,83,2009
"Lewiston, ID-WA",3353,0.75,83,2009
"Lewiston, ID-WA",1400,0.5,83,2009
"Lewiston, ID-WA",6842,0.9,83,2009
"Lewiston, ID-WA",3984,mean,87,2010
"Lewiston, ID-WA",1359,0.5,87,2010
"Lewiston, ID-WA",328,0.25,87,2010
"Lewiston, ID-WA",12584,0.9,87,2010
"Lewiston, ID-WA",3665,0.75,87,2010
"Lewiston, ID-WA",267,0.25,98,2011
"Lewiston, ID-WA",2709,0.75,98,2011
"Lewiston, ID-WA",787,0.5,98,2011
"Lewiston, ID-WA",7822,0.9,98,2011
"Lewiston, ID-WA",2646,mean,98,2011
"Lewiston, ID-WA",659,0.5,177,2012
"Lewiston, ID-WA",5700,0.9,177,2012
"Lewiston, ID-WA",2858,mean,177,2012
"Lewiston, ID-WA",132,0.25,177,2012
"Lewiston, ID-WA",1954,0.75,177,2012
"Lewiston, ID-WA",246,0.25,165,2013
"Lewiston, ID-WA",926,0.5,165,2013
"Lewiston, ID-WA",3883,mean,165,2013
"Lewiston, ID-WA",7674,0.9,165,2013
"Lewiston, ID-WA",3718,0.75,165,2013
"Lewiston, ID-WA",4120,mean,1244,2014
"Lewiston, ID-WA",8928,0.9,1244,2014
"Lewiston, ID-WA",3311,0.75,1244,2014
"Lewiston, ID-WA",973,0.5,1244,2014
"Lewiston, ID-WA",275,0.25,1244,2014
"Lewiston, ID-WA",9983,0.9,1167,2015
"Lewiston, ID-WA",3415,0.75,1167,2015
"Lewiston, ID-WA",316,0.25,1167,2015
"Lewiston, ID-WA",5365,mean,1167,2015
"Lewiston, ID-WA",1019,0.5,1167,2015
"Lewiston, ID-WA",9518,0.9,1189,2016
"Lewiston, ID-WA",3562,0.75,1189,2016
"Lewiston, ID-WA",291,0.25,1189,2016
"Lewiston, ID-WA",4333,mean,1189,2016
"Lewiston, ID-WA",1046,0.5,1189,2016
"Lewiston-Auburn, ME",1861,0.75,75,2003
"Lewiston-Auburn, ME",1851,mean,75,2003
"Lewiston-Auburn, ME",578,0.5,75,2003
"Lewiston-Auburn, ME",191,0.25,75,2003
"Lewiston-Auburn, ME",4202,0.9,75,2003
"Lewiston-Auburn, ME",3337,mean,135,2004
"Lewiston-Auburn, ME",227,0.25,135,2004
"Lewiston-Auburn, ME",6203,0.9,135,2004
"Lewiston-Auburn, ME",2558,0.75,135,2004
"Lewiston-Auburn, ME",742,0.5,135,2004
"Lewiston-Auburn, ME",826,0.5,182,2005
"Lewiston-Auburn, ME",8771,0.9,182,2005
"Lewiston-Auburn, ME",3284,mean,182,2005
"Lewiston-Auburn, ME",215,0.25,182,2005
"Lewiston-Auburn, ME",2442,0.75,182,2005
"Lewiston-Auburn, ME",6906,0.9,270,2006
"Lewiston-Auburn, ME",4252,mean,270,2006
"Lewiston-Auburn, ME",185,0.25,270,2006
"Lewiston-Auburn, ME",1042,0.5,270,2006
"Lewiston-Auburn, ME",2799,0.75,270,2006
"Lewiston-Auburn, ME",228,0.25,282,2007
"Lewiston-Auburn, ME",4164,mean,282,2007
"Lewiston-Auburn, ME",2897,0.75,282,2007
"Lewiston-Auburn, ME",8343,0.9,282,2007
"Lewiston-Auburn, ME",1073,0.5,282,2007
"Lewiston-Auburn, ME",8138,0.9,353,2008
"Lewiston-Auburn, ME",3475,mean,353,2008
"Lewiston-Auburn, ME",263,0.25,353,2008
"Lewiston-Auburn, ME",2752,0.75,353,2008
"Lewiston-Auburn, ME",1100,0.5,353,2008
"Lewiston-Auburn, ME",1221,0.5,307,2009
"Lewiston-Auburn, ME",3367,mean,307,2009
"Lewiston-Auburn, ME",3721,0.75,307,2009
"Lewiston-Auburn, ME",7446,0.9,307,2009
"Lewiston-Auburn, ME",340,0.25,307,2009
"Lewiston-Auburn, ME",3404,0.75,331,2010
"Lewiston-Auburn, ME",374,0.25,331,2010
"Lewiston-Auburn, ME",8121,0.9,331,2010
"Lewiston-Auburn, ME",1160,0.5,331,2010
"Lewiston-Auburn, ME",3456,mean,331,2010
"Lewiston-Auburn, ME",1437,0.5,374,2011
"Lewiston-Auburn, ME",3786,0.75,374,2011
"Lewiston-Auburn, ME",452,0.25,374,2011
"Lewiston-Auburn, ME",7387,mean,374,2011
"Lewiston-Auburn, ME",11189,0.9,374,2011
"Lewiston-Auburn, ME",3918,0.75,356,2012
"Lewiston-Auburn, ME",279,0.25,356,2012
"Lewiston-Auburn, ME",5279,mean,356,2012
"Lewiston-Auburn, ME",10099,0.9,356,2012
"Lewiston-Auburn, ME",1207,0.5,356,2012
"Lewiston-Auburn, ME",1074,0.5,330,2013
"Lewiston-Auburn, ME",2784,0.75,330,2013
"Lewiston-Auburn, ME",8788,0.9,330,2013
"Lewiston-Auburn, ME",300,0.25,330,2013
"Lewiston-Auburn, ME",4414,mean,330,2013
"Lewiston-Auburn, ME",10579,0.9,3538,2014
"Lewiston-Auburn, ME",311,0.25,3538,2014
"Lewiston-Auburn, ME",3512,0.75,3538,2014
"Lewiston-Auburn, ME",1149,0.5,3538,2014
"Lewiston-Auburn, ME",5829,mean,3538,2014
"Lewiston-Auburn, ME",1117,0.5,3569,2015
"Lewiston-Auburn, ME",10933,0.9,3569,2015
"Lewiston-Auburn, ME",277,0.25,3569,2015
"Lewiston-Auburn, ME",3543,0.75,3569,2015
"Lewiston-Auburn, ME",5350,mean,3569,2015
"Lewiston-Auburn, ME",10974,0.9,3656,2016
"Lewiston-Auburn, ME",3654,0.75,3656,2016
"Lewiston-Auburn, ME",268,0.25,3656,2016
"Lewiston-Auburn, ME",1057,0.5,3656,2016
"Lewiston-Auburn, ME",5971,mean,3656,2016
"Lexington, KY",2867,0.75,346,2003
"Lexington, KY",208,0.25,346,2003
"Lexington, KY",818,0.5,346,2003
"Lexington, KY",2672,mean,346,2003
"Lexington, KY",7019,0.9,346,2003
"Lexington, KY",2673,0.75,1821,2004
"Lexington, KY",993,0.5,1821,2004
"Lexington, KY",299,0.25,1821,2004
"Lexington, KY",2427,mean,1821,2004
"Lexington, KY",6022,0.9,1821,2004
"Lexington-Fayette, KY",980,0.5,1853,2005
"Lexington-Fayette, KY",6656,0.9,1853,2005
"Lexington-Fayette, KY",2871,0.75,1853,2005
"Lexington-Fayette, KY",2641,mean,1853,2005
"Lexington-Fayette, KY",293,0.25,1853,2005
"Lexington-Fayette, KY",2867,0.75,1908,2006
"Lexington-Fayette, KY",306,0.25,1908,2006
"Lexington-Fayette, KY",2979,mean,1908,2006
"Lexington-Fayette, KY",1054,0.5,1908,2006
"Lexington-Fayette, KY",6661,0.9,1908,2006
"Lexington-Fayette, KY",3259,0.75,2163,2007
"Lexington-Fayette, KY",1093,0.5,2163,2007
"Lexington-Fayette, KY",3412,mean,2163,2007
"Lexington-Fayette, KY",7517,0.9,2163,2007
"Lexington-Fayette, KY",341,0.25,2163,2007
"Lexington-Fayette, KY",7008,0.9,2678,2008
"Lexington-Fayette, KY",1141,0.5,2678,2008
"Lexington-Fayette, KY",327,0.25,2678,2008
"Lexington-Fayette, KY",3421,mean,2678,2008
"Lexington-Fayette, KY",3313,0.75,2678,2008
"Lexington-Fayette, KY",7871,0.9,2666,2009
"Lexington-Fayette, KY",1163,0.5,2666,2009
"Lexington-Fayette, KY",360,0.25,2666,2009
"Lexington-Fayette, KY",3893,mean,2666,2009
"Lexington-Fayette, KY",3289,0.75,2666,2009
"Lexington-Fayette, KY",8779,0.9,2839,2010
"Lexington-Fayette, KY",349,0.25,2839,2010
"Lexington-Fayette, KY",3859,mean,2839,2010
"Lexington-Fayette, KY",3721,0.75,2839,2010
"Lexington-Fayette, KY",1234,0.5,2839,2010
"Lexington-Fayette, KY",3575,0.75,3051,2011
"Lexington-Fayette, KY",3920,mean,3051,2011
"Lexington-Fayette, KY",1213,0.5,3051,2011
"Lexington-Fayette, KY",350,0.25,3051,2011
"Lexington-Fayette, KY",8533,0.9,3051,2011
"Lexington-Fayette, KY",3688,0.75,3018,2012
"Lexington-Fayette, KY",8947,0.9,3018,2012
"Lexington-Fayette, KY",300,0.25,3018,2012
"Lexington-Fayette, KY",4205,mean,3018,2012
"Lexington-Fayette, KY",1146,0.5,3018,2012
"Lexington-Fayette, KY",1179,0.5,3768,2013
"Lexington-Fayette, KY",300,0.25,3768,2013
"Lexington-Fayette, KY",9037,0.9,3768,2013
"Lexington-Fayette, KY",3756,0.75,3768,2013
"Lexington-Fayette, KY",4119,mean,3768,2013
"Lexington-Fayette, KY",3363,0.75,57911,2014
"Lexington-Fayette, KY",1081,0.5,57911,2014
"Lexington-Fayette, KY",302,0.25,57911,2014
"Lexington-Fayette, KY",9267,0.9,57911,2014
"Lexington-Fayette, KY",4368,mean,57911,2014
"Lexington-Fayette, KY",1055,0.5,56724,2015
"Lexington-Fayette, KY",3408,0.75,56724,2015
"Lexington-Fayette, KY",286,0.25,56724,2015
"Lexington-Fayette, KY",4517,mean,56724,2015
"Lexington-Fayette, KY",9501,0.9,56724,2015
"Lexington-Fayette, KY",1008,0.5,59844,2016
"Lexington-Fayette, KY",3375,0.75,59844,2016
"Lexington-Fayette, KY",270,0.25,59844,2016
"Lexington-Fayette, KY",4696,mean,59844,2016
"Lexington-Fayette, KY",9564,0.9,59844,2016
"Lima, OH",8399,0.9,779,2003
"Lima, OH",3214,mean,779,2003
"Lima, OH",90,0.25,779,2003
"Lima, OH",2791,0.75,779,2003
"Lima, OH",645,0.5,779,2003
"Lima, OH",2529,0.75,923,2004
"Lima, OH",6769,0.9,923,2004
"Lima, OH",629,0.5,923,2004
"Lima, OH",3107,mean,923,2004
"Lima, OH",86,0.25,923,2004
"Lima, OH",11202,0.9,515,2005
"Lima, OH",4753,mean,515,2005
"Lima, OH",982,0.5,515,2005
"Lima, OH",3424,0.75,515,2005
"Lima, OH",143,0.25,515,2005
"Lima, OH",3447,0.75,676,2006
"Lima, OH",9453,0.9,676,2006
"Lima, OH",231,0.25,676,2006
"Lima, OH",3522,mean,676,2006
"Lima, OH",908,0.5,676,2006
"Lima, OH",5051,mean,609,2007
"Lima, OH",1137,0.5,609,2007
"Lima, OH",10039,0.9,609,2007
"Lima, OH",218,0.25,609,2007
"Lima, OH",3777,0.75,609,2007
"Lima, OH",3612,0.75,676,2008
"Lima, OH",1177,0.5,676,2008
"Lima, OH",10041,0.9,676,2008
"Lima, OH",256,0.25,676,2008
"Lima, OH",4369,mean,676,2008
"Lima, OH",4370,0.75,643,2009
"Lima, OH",1339,0.5,643,2009
"Lima, OH",12629,0.9,643,2009
"Lima, OH",5452,mean,643,2009
"Lima, OH",250,0.25,643,2009
"Lima, OH",4944,mean,735,2010
"Lima, OH",12896,0.9,735,2010
"Lima, OH",4323,0.75,735,2010
"Lima, OH",1400,0.5,735,2010
"Lima, OH",291,0.25,735,2010
"Lima, OH",5192,0.75,842,2011
"Lima, OH",269,0.25,842,2011
"Lima, OH",6482,mean,842,2011
"Lima, OH",1380,0.5,842,2011
"Lima, OH",14643,0.9,842,2011
"Lima, OH",5004,0.75,797,2012
"Lima, OH",5323,mean,797,2012
"Lima, OH",13262,0.9,797,2012
"Lima, OH",1309,0.5,797,2012
"Lima, OH",243,0.25,797,2012
"Lima, OH",187,0.25,700,2013
"Lima, OH",4341,0.75,700,2013
"Lima, OH",4931,mean,700,2013
"Lima, OH",1117,0.5,700,2013
"Lima, OH",13961,0.9,700,2013
"Lima, OH",216,0.25,7840,2014
"Lima, OH",13224,0.9,7840,2014
"Lima, OH",6073,mean,7840,2014
"Lima, OH",4496,0.75,7840,2014
"Lima, OH",1073,0.5,7840,2014
"Lima, OH",6327,mean,8432,2015
"Lima, OH",14638,0.9,8432,2015
"Lima, OH",199,0.25,8432,2015
"Lima, OH",1120,0.5,8432,2015
"Lima, OH",4470,0.75,8432,2015
"Lima, OH",6603,mean,8299,2016
"Lima, OH",1097,0.5,8299,2016
"Lima, OH",221,0.25,8299,2016
"Lima, OH",14418,0.9,8299,2016
"Lima, OH",4553,0.75,8299,2016
"Lincoln, NE",115,0.25,345,2003
"Lincoln, NE",2532,0.75,345,2003
"Lincoln, NE",3676,mean,345,2003
"Lincoln, NE",605,0.5,345,2003
"Lincoln, NE",8855,0.9,345,2003
"Lincoln, NE",155,0.25,616,2004
"Lincoln, NE",670,0.5,616,2004
"Lincoln, NE",2562,0.75,616,2004
"Lincoln, NE",6916,0.9,616,2004
"Lincoln, NE",3124,mean,616,2004
"Lincoln, NE",3469,mean,849,2005
"Lincoln, NE",161,0.25,849,2005
"Lincoln, NE",2976,0.75,849,2005
"Lincoln, NE",868,0.5,849,2005
"Lincoln, NE",7525,0.9,849,2005
"Lincoln, NE",9419,0.9,1204,2006
"Lincoln, NE",214,0.25,1204,2006
"Lincoln, NE",3737,0.75,1204,2006
"Lincoln, NE",1112,0.5,1204,2006
"Lincoln, NE",4121,mean,1204,2006
"Lincoln, NE",219,0.25,1259,2007
"Lincoln, NE",3442,0.75,1259,2007
"Lincoln, NE",1037,0.5,1259,2007
"Lincoln, NE",4154,mean,1259,2007
"Lincoln, NE",8838,0.9,1259,2007
"Lincoln, NE",279,0.25,1556,2008
"Lincoln, NE",1154,0.5,1556,2008
"Lincoln, NE",4097,mean,1556,2008
"Lincoln, NE",3490,0.75,1556,2008
"Lincoln, NE",9043,0.9,1556,2008
"Lincoln, NE",273,0.25,1448,2009
"Lincoln, NE",10531,0.9,1448,2009
"Lincoln, NE",3566,0.75,1448,2009
"Lincoln, NE",4534,mean,1448,2009
"Lincoln, NE",1092,0.5,1448,2009
"Lincoln, NE",3751,0.75,1520,2010
"Lincoln, NE",218,0.25,1520,2010
"Lincoln, NE",4675,mean,1520,2010
"Lincoln, NE",1022,0.5,1520,2010
"Lincoln, NE",11144,0.9,1520,2010
"Lincoln, NE",289,0.25,1495,2011
"Lincoln, NE",1135,0.5,1495,2011
"Lincoln, NE",4620,mean,1495,2011
"Lincoln, NE",3630,0.75,1495,2011
"Lincoln, NE",10165,0.9,1495,2011
"Lincoln, NE",10616,0.9,1515,2012
"Lincoln, NE",4672,mean,1515,2012
"Lincoln, NE",3499,0.75,1515,2012
"Lincoln, NE",1082,0.5,1515,2012
"Lincoln, NE",270,0.25,1515,2012
"Lincoln, NE",3646,0.75,1429,2013
"Lincoln, NE",11210,0.9,1429,2013
"Lincoln, NE",297,0.25,1429,2013
"Lincoln, NE",4942,mean,1429,2013
"Lincoln, NE",1135,0.5,1429,2013
"Lincoln, NE",10793,0.9,10747,2014
"Lincoln, NE",3484,0.75,10747,2014
"Lincoln, NE",1102,0.5,10747,2014
"Lincoln, NE",309,0.25,10747,2014
"Lincoln, NE",4806,mean,10747,2014
"Lincoln, NE",316,0.25,9088,2015
"Lincoln, NE",3685,0.75,9088,2015
"Lincoln, NE",5181,mean,9088,2015
"Lincoln, NE",11670,0.9,9088,2015
"Lincoln, NE",1107,0.5,9088,2015
"Lincoln, NE",3142,0.75,10669,2016
"Lincoln, NE",10362,0.9,10669,2016
"Lincoln, NE",237,0.25,10669,2016
"Lincoln, NE",939,0.5,10669,2016
"Lincoln, NE",5039,mean,10669,2016
"Little Rock-North Little Rock, AR",7357,0.9,740,2003
"Little Rock-North Little Rock, AR",816,0.5,740,2003
"Little Rock-North Little Rock, AR",137,0.25,740,2003
"Little Rock-North Little Rock, AR",3363,mean,740,2003
"Little Rock-North Little Rock, AR",2685,0.75,740,2003
"Little Rock-North Little Rock, AR",879,0.5,1275,2004
"Little Rock-North Little Rock, AR",177,0.25,1275,2004
"Little Rock-North Little Rock, AR",7099,0.9,1275,2004
"Little Rock-North Little Rock, AR",3173,0.75,1275,2004
"Little Rock-North Little Rock, AR",3581,mean,1275,2004
"Little Rock-North Little Rock-Conway, AR",155,0.25,1585,2005
"Little Rock-North Little Rock-Conway, AR",6629,0.9,1585,2005
"Little Rock-North Little Rock-Conway, AR",2841,0.75,1585,2005
"Little Rock-North Little Rock-Conway, AR",3412,mean,1585,2005
"Little Rock-North Little Rock-Conway, AR",830,0.5,1585,2005
"Little Rock-North Little Rock-Conway, AR",3185,0.75,1732,2006
"Little Rock-North Little Rock-Conway, AR",7752,0.9,1732,2006
"Little Rock-North Little Rock-Conway, AR",830,0.5,1732,2006
"Little Rock-North Little Rock-Conway, AR",3424,mean,1732,2006
"Little Rock-North Little Rock-Conway, AR",160,0.25,1732,2006
"Little Rock-North Little Rock-Conway, AR",3151,0.75,1696,2007
"Little Rock-North Little Rock-Conway, AR",951,0.5,1696,2007
"Little Rock-North Little Rock-Conway, AR",3586,mean,1696,2007
"Little Rock-North Little Rock-Conway, AR",231,0.25,1696,2007
"Little Rock-North Little Rock-Conway, AR",7982,0.9,1696,2007
"Little Rock-North Little Rock-Conway, AR",3909,mean,2004,2008
"Little Rock-North Little Rock-Conway, AR",8715,0.9,2004,2008
"Little Rock-North Little Rock-Conway, AR",3490,0.75,2004,2008
"Little Rock-North Little Rock-Conway, AR",231,0.25,2004,2008
"Little Rock-North Little Rock-Conway, AR",1041,0.5,2004,2008
"Little Rock-North Little Rock-Conway, AR",3194,mean,2399,2009
"Little Rock-North Little Rock-Conway, AR",7658,0.9,2399,2009
"Little Rock-North Little Rock-Conway, AR",2946,0.75,2399,2009
"Little Rock-North Little Rock-Conway, AR",903,0.5,2399,2009
"Little Rock-North Little Rock-Conway, AR",204,0.25,2399,2009
"Little Rock-North Little Rock-Conway, AR",3597,mean,2654,2010
"Little Rock-North Little Rock-Conway, AR",2920,0.75,2654,2010
"Little Rock-North Little Rock-Conway, AR",7812,0.9,2654,2010
"Little Rock-North Little Rock-Conway, AR",180,0.25,2654,2010
"Little Rock-North Little Rock-Conway, AR",877,0.5,2654,2010
"Little Rock-North Little Rock-Conway, AR",2793,0.75,2699,2011
"Little Rock-North Little Rock-Conway, AR",7608,0.9,2699,2011
"Little Rock-North Little Rock-Conway, AR",848,0.5,2699,2011
"Little Rock-North Little Rock-Conway, AR",182,0.25,2699,2011
"Little Rock-North Little Rock-Conway, AR",3378,mean,2699,2011
"Little Rock-North Little Rock-Conway, AR",3605,mean,2722,2012
"Little Rock-North Little Rock-Conway, AR",923,0.5,2722,2012
"Little Rock-North Little Rock-Conway, AR",193,0.25,2722,2012
"Little Rock-North Little Rock-Conway, AR",8342,0.9,2722,2012
"Little Rock-North Little Rock-Conway, AR",2999,0.75,2722,2012
"Little Rock-North Little Rock-Conway, AR",217,0.25,2813,2013
"Little Rock-North Little Rock-Conway, AR",2899,0.75,2813,2013
"Little Rock-North Little Rock-Conway, AR",915,0.5,2813,2013
"Little Rock-North Little Rock-Conway, AR",3519,mean,2813,2013
"Little Rock-North Little Rock-Conway, AR",8159,0.9,2813,2013
"Little Rock-North Little Rock-Conway, AR",243,0.25,23106,2014
"Little Rock-North Little Rock-Conway, AR",955,0.5,23106,2014
"Little Rock-North Little Rock-Conway, AR",4043,mean,23106,2014
"Little Rock-North Little Rock-Conway, AR",3062,0.75,23106,2014
"Little Rock-North Little Rock-Conway, AR",8485,0.9,23106,2014
"Little Rock-North Little Rock-Conway, AR",8710,0.9,21386,2015
"Little Rock-North Little Rock-Conway, AR",3160,0.75,21386,2015
"Little Rock-North Little Rock-Conway, AR",241,0.25,21386,2015
"Little Rock-North Little Rock-Conway, AR",961,0.5,21386,2015
"Little Rock-North Little Rock-Conway, AR",4052,mean,21386,2015
"Little Rock-North Little Rock-Conway, AR",253,0.25,19322,2016
"Little Rock-North Little Rock-Conway, AR",4362,mean,19322,2016
"Little Rock-North Little Rock-Conway, AR",8562,0.9,19322,2016
"Little Rock-North Little Rock-Conway, AR",981,0.5,19322,2016
"Little Rock-North Little Rock-Conway, AR",3133,0.75,19322,2016
"Logan, UT-ID",6793,0.9,240,2005
"Logan, UT-ID",1679,0.75,240,2005
"Logan, UT-ID",3030,mean,240,2005
"Logan, UT-ID",130,0.25,240,2005
"Logan, UT-ID",579,0.5,240,2005
"Logan, UT-ID",2451,mean,264,2006
"Logan, UT-ID",5980,0.9,264,2006
"Logan, UT-ID",2163,0.75,264,2006
"Logan, UT-ID",100,0.25,264,2006
"Logan, UT-ID",640,0.5,264,2006
"Logan, UT-ID",8113,0.9,304,2007
"Logan, UT-ID",145,0.25,304,2007
"Logan, UT-ID",2122,0.75,304,2007
"Logan, UT-ID",4558,mean,304,2007
